序号,name,industry,area,pe,outstanding,总股本,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,code,经营现金净流量对销售收入比例,rateofreturn,cf_nm,cf_liabilities,cashflowratio,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,营业收入,bips,经营现金净流量,每股经营现金净流量,净资产,市价,总市值,市经营现金,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,mktcap,nmc
1356,山东海化,化工原料,山东,10.42,8.95,8.95,389941.97,175973.31,158004.41,150699.06,1.68,0.588,2.99,2.73,19980703,-6350.9,-0.07,56.06,690.07,23.26,15.34,67632,822,-0.0003,-0.0003,-0.0023,-0.001,-0.1482,19.68,15.33,23.2619,526.3592,0.588,3431.5538,3.8337,-1029466.14,0.00 ,2676050000.00 ,8.16 ,7305616500.00 ,-7096.51 ,,,,,,,,,,,,
2221,*ST华泽,小金属,四川,0,2.77,5.43,379029.72,309985.56,32259.19,-3052.87,-0.06,-0.213,1.36,9.22,19970226,7345.77,0.14,-80.55,-27.27,-0.12,-33.05,65669,693,-0.002,-0.0002,,-0.0002,-0.0297,-15.68,-33.04,-0.1208,-115.4946,-0.2125,349.4848,0.643,-698969.6,0.00 ,738480000.00 ,12.54 ,6808785600.00 ,-9741.18 ,,,,,,,,,,,,
1155,金瑞矿业,煤炭开采,青海,178,2.85,2.88,66178.27,31713.39,8735.55,30016.33,1.04,0.031,2.08,3.58,19960606,-1808.48,-0.06,-45.37,-90.77,16.19,15.24,22603,600714,-0.007,-0.0006,-0.0458,-0.0065,-0.8104,1.5,15.24,16.1913,9.0096,0.0312,59.113,0.2051,-413791,0.00 ,599040000.00 ,7.45 ,2144563200.00 ,-5182.72 ,,,,,,,,,,,,
1830,振华股份,化工原料,湖北,28.8,1.11,2.2,119614.88,59289.66,56056.55,41171.1,1.87,0.267,4.9,2.1,20160913,39914.9,1.81,36.91,-19.63,22.55,6.85,24392,603067,-0.0004,-0.0003,-0.0054,-0.0027,-0.3019,5.45,6.84,22.5497,58.8364,0.2674,859.0202,3.9046,-343608.08,0.00 ,1078000000.00 ,10.29 ,2263800000.00 ,-6588.32 ,,,,,,,,,,,,
931,上工申贝,纺织机械,上海,19.91,3.05,5.49,368250.69,244057.38,38791.9,97214.96,1.77,0.345,3.91,2.35,19940311,68424.53,1.25,11.13,20.47,28.46,8.33,64161,600843,-0.0005,-0.0003,-0.0052,-0.0009,-0.1328,8.83,8.33,28.4558,189.4909,0.3454,2273.7081,4.1446,-1136854.05,0.00 ,2146590000.00 ,9.19 ,5044486500.00 ,-4437.23 ,,,,,,,,,,,,
993,苏州恒久,元器件,江苏,73.09,0.88,1.92,61306.28,44942.5,7517.07,13162.6,0.69,0.103,2.76,3.63,20160812,17614.13,0.92,11.67,-16.78,25.9,9.46,19109,2808,-0.0022,-0.0007,-0.0231,-0.0055,-0.5542,3.72,9.46,25.9034,19.7406,0.1028,208.6393,1.0866,-459006.46,0.00 ,529920000.00 ,10.02 ,1923609600.00 ,-4190.81 ,,,,,,,,,,,,
78,ST成城,商贸代理,吉林,0,3.36,3.36,91644.18,84886,178.55,21929.07,0.65,-1.095,-0.87,-7.68,20001123,-90828.55,-2.7,7.22,-488.23,4.11,-198.16,21905,600247,-0.005,-0.001,,-0.0008,-0.1282,,-198.15,4.1064,-368.4776,-1.0952,185.9522,0.5527,-929761,0.00 ,-292320000.00 ,6.68 ,2245017600.00 ,-2414.62 ,,,,,,,,,,,,
3371,科顺股份,其他建材,广东,40.81,1.53,6.11,240643.55,171179.17,26359.14,58892.38,0.96,0.274,3.04,4.9,20180125,29041.74,0.48,0,0,38.34,11.81,281238,300737,-0.0012,-0.0007,-0.0099,-0.0016,-0.1686,12,11.8,38.3385,167.2334,0.3651,1416.1179,3.0919,-1699341.48,0.00 ,1857440000.00 ,14.90 ,9101456000.00 ,-5355.87 ,,,,,,,,,,,,
242,江粉磁材,元器件,广东,160.88,13.28,67.84,1325006.25,776807.81,214805.47,255056.17,0.38,0.1,2.28,3.2,20110715,42190.92,0.06,43.19,38.34,10.68,1.95,131037,2600,-0.0021,-0.0019,-0.1055,-0.0032,-0.3583,4.29,1.95,10.6826,230.5532,0.0979,11794.6074,5.0095,-24768675.54,0.00 ,15467520000.00 ,7.30 ,49496064000.00 ,-1998.33 ,,,,,,,,,,,,
2146,恒康医疗,中成药,甘肃,65.02,9.17,18.65,866425.13,321413.19,176024.88,118102.72,0.63,0.135,2.32,5.04,20080306,116088.07,0.62,65.28,24.81,32.86,12.58,24887,2219,-0.0035,-0.0008,-0.0267,-0.0017,-0.2022,5.8,12.58,32.8632,251.9271,0.135,2002.5548,1.0736,-7008941.8,0.00 ,4326800000.00 ,11.69 ,21807072000.00 ,-3111.32 ,,,,,,,,,,,,
3109,太极实业,半导体,江苏,36.49,11.91,21.06,1726048.38,1028944.81,502782.56,325909.5,1.55,0.141,2.88,2.38,19930728,63162.07,0.3,28.61,123.22,14.12,3.58,72535,600667,-0.001,-0.0005,-0.0208,-0.0008,-0.0972,4.89,3.57,14.1194,296.9345,0.1409,8304.3891,3.9428,-8304389.1,0.00 ,6065280000.00 ,6.85 ,14435366400.00 ,-1738.28 ,,,,,,,,,,,,
1543,创兴资源,装修装饰,上海,0,4.25,4.25,28494.85,7411.22,0.42,13825.98,0.33,-0.28,0.33,13.11,19990527,-47361.48,-1.11,-35.08,-3952.22,18.43,-456.12,54608,600193,-0.0745,-0.0068,,-0.0133,-9.724,-85.77,-456.11,18.4262,-119.0827,-0.2799,26.108,0.0613,-1945046,0.00 ,140250000.00 ,4.33 ,1838677500.00 ,-945.31 ,,,,,,,,,,,,
191,中南建设,建筑施工,江苏,46.09,37,37.1,15074722,14343288,227739.95,259748.5,0.7,0.109,3.73,1.79,20000301,725642.31,1.96,-0.97,-17.27,17.87,2.12,74000,961,-0.001,-0.0001,-0.0407,-0.0001,-0.0206,2.91,2.12,17.8678,403.8364,0.1088,19020.1721,5.127,-19020172.1,-0.01 ,13838300000.00 ,6.68 ,24770557000.00 ,-1302.33 ,,,,,,,,,,,,
2207,华闻传媒,出版业,海南,29.15,18.92,20.01,1517499.88,433674.25,64204.3,359371.06,1.8,0.216,4.92,1.71,19970729,379159.97,1.89,-19.7,-37.76,40.38,19.25,65926,793,-0.0046,-0.0007,-0.0222,-0.0021,-0.6736,4.39,19.25,40.3796,432.5457,0.2161,2246.4596,1.1225,-10333714.16,-0.01 ,9844920000.00 ,8.41 ,16834813200.00 ,-1629.12 ,,,,,,,,,,,,
130,电工合金,铜,江苏,52.39,0.4,1.6,115575.71,100680.24,10725.25,36459.09,2.28,0.38,4.37,4.67,20170907,16338.45,1.02,0,0,12.57,4.9,41816,300697,-0.0009,-0.0008,-0.0188,-0.0019,-0.191,6.68,4.89,12.568,46.7069,0.2919,954.1323,5.9633,-858719.07,-0.01 ,699200000.00 ,20.41 ,3265264000.00 ,-3802.48 ,,,,,,,,,,,,
743,长城电工,电气设备,甘肃,121.32,4.42,4.42,481005.09,342810.38,83476.9,94373.15,2.14,0.032,4.43,1.16,19981224,52313.4,1.18,3.54,-37.89,22.14,1,40182,600192,-0.0019,-0.0005,-0.1109,-0.001,-0.1103,0.71,0.99,22.1434,14.0646,0.0318,1412.7254,3.198,-2684178.26,-0.01 ,1958060000.00 ,5.14 ,2271349600.00 ,-846.20 ,,,,,,,,,,,,
3506,豫金刚石,矿物制品,河南,50.67,6.06,12.05,899785.5,572471.56,167941.61,475230.09,3.94,0.144,5.65,1.72,20100326,77382.4,0.64,25,51.64,26.16,17.94,17967,300064,-0.0082,-0.0009,-0.0479,-0.0037,-0.5733,2.54,17.93,26.1649,173.6162,0.144,967.9219,0.8029,-7936959.58,-0.01 ,6808250000.00 ,9.72 ,11710190000.00 ,-1475.40 ,,,,,,,,,,,,
2868,金冠电气,电气设备,吉林,63.14,0.74,2.26,274357.5,112279.7,23738.45,174029.88,7.69,0.38,10,2.68,20160506,27151.6,1.2,58.03,129.42,37.9,17.94,14486,300510,-0.0038,-0.0005,-0.0204,-0.0032,-0.4194,3.17,17.94,37.9016,71.9267,0.3178,400.8741,1.7715,-1523321.58,-0.01 ,2260000000.00 ,26.80 ,6056800000.00 ,-3976.05 ,,,,,,,,,,,,
2030,劲胜智能,元器件,广东,17.88,11.91,14.33,1144811.25,728822.63,176756.77,365106.31,2.55,0.29,3.86,1.81,20100520,39800.05,0.28,31.86,424.03,27.29,8.96,47930,300083,-0.0021,-0.0009,-0.0239,-0.0017,-0.1879,7.57,8.96,27.2949,418.2217,0.292,4667.094,3.2594,-9800897.4,-0.01 ,5531380000.00 ,6.99 ,10011797800.00 ,-1021.52 ,,,,,,,,,,,,
2794,综艺股份,综合类,江苏,169.08,13,13,672219.06,268495,140848.13,222559.34,1.71,0.027,2.76,2.24,19961120,-8778.33,-0.07,-17.8,-12.74,21.69,6.4,83164,600770,-0.0169,-0.0014,-0.0862,-0.0055,-0.6493,0.99,6.39,21.687,35.6947,0.0274,558.0702,0.4292,-9431386.38,-0.01 ,3588000000.00 ,6.18 ,8037120000.00 ,-852.17 ,,,,,,,,,,,,
2021,沃森生物,生物制药,云南,0,13.5,15.37,572023.31,218264.05,84082.75,169968.73,1.11,-0.026,2.06,8.84,20101112,-11384.38,-0.07,9.41,83.17,64.33,-9.04,29723,300142,-0.0275,-0.0021,,-0.0053,-0.7696,-1.24,-9.03,64.3349,-39.3143,-0.0255,435.029,0.2829,-11963297.5,-0.01 ,3166220000.00 ,18.21 ,27989384800.00 ,-2339.60 ,,,,,,,,,,,,
580,中航电测,元器件,陕西,34.82,5.91,5.91,212302.27,145105.59,44062.94,19477.76,0.33,0.174,2.41,3.36,20100827,49058.48,0.83,20.56,21.34,35.29,11.43,14288,300114,-0.0052,-0.0022,-0.0387,-0.0078,-0.8162,7.24,11.42,35.2912,103.0636,0.1744,901.8838,1.5266,-4689795.76,-0.01 ,1424310000.00 ,8.10 ,4785681600.00 ,-1020.45 ,,,,,,,,,,,,
768,海伦钢琴,文教休闲,浙江,45.58,2.51,2.51,98063.56,69487.18,17500.67,34978.73,1.39,0.123,3.28,2.28,20120619,19545.25,0.78,19.49,17.92,26.64,9.26,31463,300329,-0.0064,-0.0022,-0.0686,-0.0141,-1.4269,3.75,9.26,26.6422,30.9676,0.1232,334.2794,1.3302,-2139388.16,-0.01 ,823280000.00 ,7.48 ,1877078400.00 ,-877.39 ,,,,,,,,,,,,
2600,新华传媒,出版业,上海,117.57,10.45,10.45,403699.72,238188.91,31808.15,55751.98,0.53,0.033,2.5,2.05,19940204,83024.59,0.79,-4.42,-6.73,36.16,3.54,43845,600825,-0.0093,-0.0022,-0.2863,-0.0063,-0.6251,1.3,3.53,36.1636,34.0608,0.0325,962.7547,0.9213,-8953618.71,-0.01 ,2612500000.00 ,5.13 ,5355625000.00 ,-598.15 ,,,,,,,,,,,,
1929,国中水务,水务,黑龙江,282.92,14.56,16.54,479860.56,158841.06,74210.72,206309.56,1.25,0.012,2.12,2.21,19981111,-24227.25,-0.15,17.27,12.18,35.1,6.67,149141,600187,-0.0477,-0.0031,-0.7959,-0.0129,-3.094,0.58,6.66,35.1034,20.5195,0.0124,307.7999,0.1861,-14682055.23,-0.01 ,3506480000.00 ,4.69 ,7749320800.00 ,-527.81 ,,,,,,,,,,,,
3061,达威股份,化工原料,四川,29.39,0.32,0.6,70534.46,49503.2,14284.73,31402.7,5.26,0.702,10.93,2.52,20160812,25005.27,4.19,17.25,7.89,48.84,17.29,11393,300535,-0.0022,-0.0007,-0.0126,-0.0101,-1.1061,6.42,17.29,48.8388,41.9489,0.7021,242.583,4.0606,-533682.6,-0.01 ,655800000.00 ,27.54 ,1652616000.00 ,-3096.63 ,,,,,,,,,,,,
2073,青青稞酒,白酒,青海,37.62,4.5,4.5,278904.84,122055.7,99785.6,85475.59,1.9,0.245,5.58,2.2,20111222,106926.72,2.38,-9.17,-43.28,66.88,11.78,22690,2646,-0.0044,-0.0015,-0.0388,-0.0142,-1.5124,4.38,11.77,66.8831,110.1687,0.2448,935.3542,2.0785,-4115558.48,-0.01 ,2511000000.00 ,12.28 ,5524200000.00 ,-1342.27 ,,,,,,,,,,,,
359,*ST重钢,普钢,重庆,0,83.8,89.19,3668996.75,375100.81,2872029.5,716883.31,0.8,-0.2,-0.24,-8.92,20070228,-1327982.63,-1.49,122.06,71.47,5.85,-10.78,160750,601005,-0.01,-0.0022,,-0.0022,-0.2873,,-10.77,5.8489,-882.075,-0.1988,8183.124,1.8446,-81831240,-0.01 ,-2140560000.00 ,2.14 ,19093795200.00 ,-233.33 ,,,,,,,,,,,,
889,襄阳轴承,机械基件,湖北,299.6,4.29,4.6,269667.38,107764.72,102053.55,77028.1,1.68,0.015,2.7,2.28,19970106,-6264.18,-0.14,7.78,320.58,12.09,0.6,39359,678,-0.0039,-0.0017,-0.4817,-0.0033,-0.419,0.57,0.59,12.0889,7.0761,0.0153,1183.2946,2.5745,-4614848.94,-0.01 ,1242000000.00 ,6.16 ,2831760000.00 ,-613.62 ,,,,,,,,,,,,
2068,克明面业,食品,湖南,29.74,3.27,3.34,297520.56,182845.72,78243.96,137756.75,4.13,0.294,6.41,1.82,20120316,38787.85,1.16,11.5,3.41,23.15,6.14,16517,2661,-0.0022,-0.0012,-0.0365,-0.0043,-0.4479,4.59,6.13,23.1502,98.0934,0.2926,1597.9,4.7672,-3515380,-0.01 ,2140940000.00 ,11.67 ,3896510800.00 ,-1108.42 ,,,,,,,,,,,,
175,国发股份,农药化肥,广西,0,4.64,4.64,93095.96,56445.61,30278.47,58689.13,1.26,-0.021,1.38,3.93,20030114,-44742.3,-0.96,-7.02,50.31,15.96,-3.22,26357,600538,-0.0162,-0.0053,,-0.0192,-1.9839,-1.53,-3.21,15.9566,-9.8578,-0.0212,306.5129,0.66,-4965508.98,-0.01 ,640320000.00 ,5.42 ,2516457600.00 ,-506.79 ,,,,,,,,,,,,
2913,中新药业,中成药,天津,20.79,5.66,7.69,678849.5,434999.84,79146.78,131480.13,1.71,0.468,5.69,2.28,20010606,185872.94,2.42,-10.35,2.65,37.58,8.37,28362,600329,-0.002,-0.0013,-0.0237,-0.0038,-0.4,8.21,8.37,37.5809,359.5048,0.4675,4293.5695,5.5842,-8587139,-0.01 ,4375610000.00 ,12.97 ,9976390800.00 ,-1161.78 ,,,,,,,,,,,,
1492,弘宇股份,农用机械,山东,34.81,0.17,0.67,59932.63,41328.84,15035.15,20516.05,3.08,0.72,7.55,3.56,20170802,20589.6,3.09,0,0,29.45,15.82,10636,2890,-0.0031,-0.0013,-0.0197,-0.0079,-0.8388,7.67,15.82,29.4456,38.6309,0.5794,244.1549,3.6621,-756880.19,-0.01 ,505850000.00 ,26.88 ,1800826000.00 ,-2379.27 ,,,,,,,,,,,,
552,深中华A,文教休闲,深圳,0,3.03,5.51,6239.47,5541.6,349.78,62783.43,1.14,-0.002,0.02,226.81,19920331,-119885.02,-2.17,-20.37,-165.53,7.03,-1.43,52397,17,-0.0664,-0.1016,,-0.1357,-13.5674,-10.48,-1.42,7.0256,-1.3635,-0.0024,95.5169,0.1732,-6342322.16,-0.01 ,11020000.00 ,4.54 ,2499446200.00 ,-394.09 ,,,,,,,,,,,,
1850,东材科技,化工原料,四川,28.96,6.27,6.27,299341.78,110238.36,151952.17,122113.97,1.95,0.139,3.68,1.46,20110520,38366,0.61,6.12,117.99,20.99,6.84,41750,601208,-0.0057,-0.0024,-0.077,-0.0109,-1.5264,3.78,6.83,20.9871,87.3193,0.1393,1276.9666,2.0379,-7278709.62,-0.01 ,2307360000.00 ,5.37 ,3368745600.00 ,-462.82 ,,,,,,,,,,,,
2662,太龙药业,中成药,河南,669.29,5.38,5.74,274050.75,151192.66,58803.98,65246.76,1.14,0.005,2.59,1.67,19991105,21027.42,0.37,21.58,29.73,30.04,0.35,44199,600222,-0.0084,-0.0024,-2.1624,-0.0054,-1.0479,0.18,0.35,30.0437,2.7911,0.0048,796.9043,1.3886,-6693996.12,-0.01 ,1486660000.00 ,4.33 ,2482722200.00 ,-370.89 ,,,,,,,,,,,,
44,维科精华,纺织,浙江,51.01,2.93,4.41,260979.13,168259.02,41383.31,81798.61,1.86,0.11,3.28,1.82,19980609,3550.23,0.08,-18.19,176.33,15.61,3.43,36502,600152,-0.0046,-0.002,-0.1661,-0.0044,-0.4878,2.67,3.42,15.6107,38.6822,0.0877,1128.0638,2.5599,-5189093.48,-0.01 ,1446480000.00 ,5.97 ,2632593600.00 ,-507.33 ,,,,,,,,,,,,
3205,金牛化工,化工原料,河北,121.7,6.8,6.8,119045.36,89676.06,22564.6,164531.3,2.42,0.051,1.35,4.57,19960626,-150256.84,-2.21,15.68,32.87,9.51,4.42,47000,600722,-0.0125,-0.006,-0.1378,-0.0436,-4.3928,3.47,4.83,10.7685,31.7441,0.0466,656.3551,0.9647,-8204438.75,-0.01 ,918000000.00 ,6.17 ,4195260000.00 ,-511.34 ,,,,,,,,,,,,
2994,金地集团,全国地产,深圳,18.64,45.15,45.15,19660154,16537208,115418.42,361586.19,0.8,0.5,8.18,1.53,20010412,2599615.75,5.76,-18.79,32.32,34.57,10.97,49445,600383,-0.0027,-0.0003,-0.0176,-0.0004,-0.0572,6.14,10.97,34.5663,2268.833,0.5026,20674.08,4.5803,-55820016,-0.01 ,36932700000.00 ,12.52 ,56507031000.00 ,-1012.31 ,,,,,,,,,,,,
1871,保税科技,仓储物流,江苏,0,11.92,12.12,360966.41,145908.92,112545.4,26724.91,0.22,-0.065,1.6,2.78,19970306,36071.07,0.3,32.91,-317.82,21.54,-11.98,89317,600794,-0.0227,-0.0041,,-0.0108,-2.9478,-4.08,-11.97,21.5446,-79.0998,-0.0652,660.2682,0.5447,-14988088.14,-0.01 ,1939200000.00 ,4.45 ,5390976000.00 ,-359.68 ,,,,,,,,,,,,
417,祥龙电业,建筑施工,湖北,297.44,3.75,3.75,10913.78,7707.85,200.03,36712.4,0.98,0.012,0.13,36.84,19961101,-73651.93,-1.96,249.47,109.01,5.58,8.51,19791,600769,-0.0879,-0.0429,-1.0181,-0.0796,-7.9551,9.29,8.51,5.5807,4.5386,0.0121,53.3168,0.1421,-4686546.72,-0.01 ,48750000.00 ,4.79 ,1795950000.00 ,-383.21 ,,,,,,,,,,,,
2786,海油工程,石油开采,天津,68.71,44.21,44.21,2959248.75,1449391.63,1102330.75,424794.06,0.96,0.068,5.19,1.21,20020205,1228414.75,2.78,-14.87,-72.97,17.48,4.41,140373,600583,-0.0082,-0.0019,-0.1875,-0.0085,-0.8933,1.31,4.41,17.4815,302.1265,0.0683,6849.0668,1.549,-56162347.76,-0.01 ,22944990000.00 ,6.28 ,27763437900.00 ,-494.34 ,,,,,,,,,,,,
634,和胜股份,铝,广东,38.94,0.74,1.8,79208.71,47643.7,21299.7,32775.05,1.82,0.34,4,3.47,20170112,18485.35,1.03,10.74,-10.19,19.97,7.86,22850,2824,-0.0038,-0.003,-0.0488,-0.0325,-3.3797,6.67,7.85,19.9655,48.0855,0.2671,612.0856,3.4004,-2325925.28,-0.01 ,720000000.00 ,13.88 ,2498400000.00 ,-1074.15 ,,,,,,,,,,,,
1778,天虹股份,百货,深圳,21,8,8,1505477.88,834845.81,329029.19,170919.27,2.14,0.614,7.24,2.37,20100601,288369.28,3.6,4.71,35.4,25.94,3.8,21422,2419,-0.0008,-0.0007,-0.0222,-0.0012,-0.1208,8.48,3.79,25.9412,491.5995,0.6143,12938.7588,16.1694,-10351007.04,-0.01 ,5792000000.00 ,17.16 ,13727040000.00 ,-1326.16 ,,,,,,,,,,,,
3384,香梨股份,种植业,新疆,0,1.48,1.48,30437.9,11837.67,3012.36,22398.22,1.52,-0.001,1.8,7.49,20011226,-13950.67,-0.94,27.77,96.81,4.3,-0.35,15101,600506,-0.0466,-0.0064,,-0.0511,-7.1482,-0.05,-0.35,4.3029,-0.1479,-0.001,41.739,0.2825,-1945037.4,-0.01 ,266400000.00 ,13.48 ,1995336000.00 ,-1025.86 ,,,,,,,,,,,,
2538,大北农,饲料,北京,23.16,22.68,42.43,1688615.63,804542.19,385959.94,91492.8,0.22,0.2,2.37,2.58,20100409,433575.5,1.02,13.22,41.06,24.31,6.27,119948,2385,-0.0043,-0.0034,-0.0668,-0.009,-1.0121,8.65,6.27,24.3125,839.4893,0.2047,13385.2381,3.2641,-57556523.83,-0.01 ,10055910000.00 ,6.11 ,25944247800.00 ,-450.76 ,,,,,,,,,,,,
560,爱康科技,电气设备,江苏,50.48,42.79,44.91,1815202.38,601049.19,884513.13,86114.43,0.19,0.034,1.28,1.81,20110815,41977.26,0.09,20.83,90.37,18,4.34,232603,2610,-0.0176,-0.0035,-0.3979,-0.0051,-0.914,2.68,4.33,17.9958,154.7961,0.0344,3567.802,0.7944,-62793315.2,-0.01 ,5748480000.00 ,2.32 ,10404748800.00 ,-165.70 ,,,,,,,,,,,,
1644,雷柏科技,电脑设备,深圳,166.39,2.81,2.83,130364.22,78139.13,27305.77,97142.15,3.43,0.057,4.19,3.03,20110428,-9463.61,-0.33,-10.67,-9.27,27.25,4.32,35941,2577,-0.0106,-0.003,-0.3297,-0.0307,-3.3926,1.36,4.32,27.2464,16.1793,0.0571,374.4099,1.3226,-3968744.94,-0.01 ,1185770000.00 ,12.70 ,3592883100.00 ,-905.29 ,,,,,,,,,,,,
306,新劲刚,矿物制品,广东,157.77,0.17,0.67,47168.65,35438.55,8936.07,14686.15,2.2,0.22,5.07,8.22,20170324,11378.78,1.71,0,0,32.2,7.89,11680,300629,-0.0057,-0.002,-0.0721,-0.0071,-0.7738,3.9,7.88,32.2014,13.2126,0.1981,167.5616,2.5134,-955101.12,-0.01 ,339690000.00 ,41.68 ,2792251800.00 ,-2923.51 ,,,,,,,,,,,,
2689,平潭发展,林业,福建,548.23,19.13,19.32,436771.69,315314.38,21042.85,142591.97,0.74,0.006,1.64,2.49,19960327,-22002.47,-0.11,-13.5,-49.39,14.65,2.05,95823,592,-0.0537,-0.0065,-53.3886,-0.0329,-3.872,0.34,2.05,14.6491,10.7826,0.0055,525.8176,0.2721,-28236405.12,-0.01 ,3168480000.00 ,4.08 ,7889515200.00 ,-279.41 ,,,,,,,,,,,,
2501,中化岩土,建筑施工,北京,68.8,6.68,18.11,627092.5,406022.28,105602.51,73689.18,0.41,0.08,1.87,3.74,20110128,73630.72,0.41,6.11,-5.74,25.07,8.67,84874,2542,-0.0171,-0.0043,-0.1956,-0.0094,-0.9831,4.09,8.67,25.071,137.7966,0.0765,1588.8306,0.8826,-27169003.26,-0.02 ,3386570000.00 ,6.99 ,12665771800.00 ,-466.18 ,,,,,,,,,,,,
2459,法兰泰克,机械基件,江苏,35.05,0.72,1.6,110254.75,88759.95,14592.3,36328.21,2.27,0.28,5,2.53,20170125,24089,1.51,14.46,18.8,25.74,10.28,18699,603966,-0.0059,-0.0022,-0.057,-0.0082,-0.9544,5.42,10.28,25.738,43.4068,0.2712,422.1789,2.6386,-2490855.51,-0.02 ,800000000.00 ,12.65 ,2024000000.00 ,-812.57 ,,,,,,,,,,,,
1479,高新兴,通信设备,广东,33.97,5.92,11.75,568955.75,298425.19,11251.85,231429.2,1.97,0.27,3.67,3.05,20100728,83532.57,0.71,45.77,44.91,37.69,21.41,40607,300098,-0.0136,-0.0032,-0.0664,-0.0117,-1.305,7.15,21.4,37.6863,290.5919,0.2627,1357.3142,1.227,-18459473.12,-0.02 ,4312250000.00 ,11.19 ,13152362500.00 ,-712.50 ,,,,,,,,,,,,
910,三雄极光,半导体,广东,27.71,0.7,2.8,271604.44,225907.66,23129.76,120833.67,4.32,0.67,7.77,2.92,20170317,60387.82,2.16,0,0,33.28,10.85,44932,300625,-0.0028,-0.0016,-0.0255,-0.0081,-0.8355,7.91,10.85,33.2756,172.1928,0.6149,1586.644,5.6665,-4442603.2,-0.02 ,2175600000.00 ,22.69 ,6352752000.00 ,-1429.96 ,,,,,,,,,,,,
501,海澜之家,服饰,江苏,15.92,44.93,44.93,2311301,1655512.13,317490.91,203086.11,0.45,0.559,2.31,5.14,20001228,608649.31,1.35,3.4,4.07,40.46,20.14,40162,600398,-0.0059,-0.0032,-0.0292,-0.0058,-0.6909,24.22,20.13,40.4595,2512.635,0.5592,12478.2008,2.7774,-73621384.72,-0.02 ,10378830000.00 ,11.87 ,53347186200.00 ,-724.62 ,,,,,,,,,,,,
2919,海欣股份,纺织,上海,98.23,7.38,12.07,538219.63,95095.02,31537.33,43432.95,0.36,0.079,3.41,3.04,19940404,31323.83,0.26,0.3,-40,28.71,13.02,77276,600851,-0.0278,-0.0038,-0.241,-0.0188,-5.1176,2.32,13.01,28.712,95.7508,0.0793,735.5472,0.6093,-20448212.16,-0.02 ,4115870000.00 ,10.37 ,12512244800.00 ,-611.90 ,,,,,,,,,,,,
3074,白银有色,铜,甘肃,130.47,6.98,69.73,4501935,2356501.25,534925.63,368547.13,0.53,0.033,1.44,3.97,20170215,294790.91,0.42,1.94,1.71,3.26,0.47,220608,601212,-0.0025,-0.0028,-0.3627,-0.0039,-0.5,2.28,0.46,3.2596,229.2856,0.0328,48893.9579,7.0119,-122234894.8,-0.02 ,10041120000.00 ,5.72 ,39863246400.00 ,-326.12 ,,,,,,,,,,,,
160,*ST东数,机床制造,山东,0,3.07,3.07,167510.75,55822.25,79520.46,73444.4,2.39,-0.528,1.56,6.24,20080612,-63201.82,-2.06,-27.58,-40.38,-24.11,-185.73,32583,2248,-0.0619,-0.0032,,-0.0045,-0.4763,-33.77,-185.73,-24.1123,-162.4187,-0.5281,87.4487,0.2843,-5413074.53,-0.02 ,478920000.00 ,9.73 ,2988460800.00 ,-552.08 ,,,,,,,,,,,,
2210,通化金马,中成药,吉林,56.5,4.49,9.66,554767.94,156687.23,79527.28,364242.94,3.77,0.181,4.45,3.06,19970430,-42016.6,-0.43,74.46,30.04,77.73,19.13,30226,766,-0.0187,-0.0031,-0.0981,-0.0141,-2.2073,4.06,19.12,77.7315,174.4861,0.1805,912.1458,0.9437,-17057126.46,-0.02 ,4298700000.00 ,13.62 ,13154022000.00 ,-771.17 ,,,,,,,,,,,,
533,吉林化纤,化纤,吉林,52.61,16.63,19.71,544919.31,146028.31,192372.34,138956.16,0.71,0.042,1.41,2.09,19960802,-76664.46,-0.39,58.43,271.06,12.02,5.16,61666,420,-0.0219,-0.0065,-0.4138,-0.0132,-1.4063,2.97,5.15,12.0226,82.8821,0.042,1606.5572,0.8152,-35183602.68,-0.02 ,2779110000.00 ,2.95 ,5808339900.00 ,-165.09 ,,,,,,,,,,,,
3515,嘉应制药,中成药,广东,288.56,4.65,5.08,108707.8,33934.59,26400.02,12340.65,0.24,0.027,1.93,5.41,20071218,32011.15,0.63,6.82,-32.68,72.63,4.68,20477,2198,-0.0311,-0.0084,-0.6644,-0.0839,-12.3272,1.4,4.68,72.6332,13.7449,0.027,293.4339,0.5781,-9125794.29,-0.02 ,980440000.00 ,10.44 ,5304180400.00 ,-581.23 ,,,,,,,,,,,,
181,白云电器,电气设备,广东,49.18,1.21,4.09,330498.88,191839.17,83840.68,34267.19,0.84,0.21,4.75,2.89,20160322,103851.28,2.54,25.97,25.38,25.47,8.5,29284,603861,-0.0073,-0.0022,-0.0881,-0.0057,-0.582,4.41,8.5,25.468,85.7861,0.2096,1009.2008,2.4668,-7367165.84,-0.02 ,1942750000.00 ,13.73 ,5614547500.00 ,-762.10 ,,,,,,,,,,,,
